FK_ZAEHLER;FK_STANDORT;DATUM;VELO_IN;VELO_OUT;FUSS_IN;FUSS_OUT;OST;NORD
ECO09113499;3927;2019-05-31T16:45;27;16;;;2682873;1245891
ECO09113499;3927;2019-05-31T17:00;19;22;;;2682873;1245891
ECO07091438;3928;2019-05-31T17:00;32;43;;;2684578;1251967
ECO09113499;3927;2019-05-31T17:15;33;18;;;2682873;1245891
ECO09113499;3927;2019-05-31T17:30;39;28;;;2682873;1245891
ECO09113499;3927;2019-05-31T17:45;44;38;;;2682873;1245891
ECO07091438;3928;2019-05-31T18:00;34;30;;;2684578;1251967
ECO09113499;3927;2019-05-31T18:00;39;22;;;2682873;1245891
ECO09113499;3927;2019-05-31T18:15;30;24;;;2682873;1245891
ECO09113499;3927;2019-05-31T18:30;22;22;;;2682873;1245891
ECO09113499;3927;2019-05-31T18:45;32;18;;;2682873;1245891
ECO07091438;3928;2019-05-31T19:00;23;26;;;2684578;1251967
ECO09113499;3927;2019-05-31T19:00;36;13;;;2682873;1245891
ECO09113499;3927;2019-05-31T19:15;24;11;;;2682873;1245891
ECO09113499;3927;2019-05-31T19:30;20;12;;;2682873;1245891
ECO09113499;3927;2019-05-31T19:45;15;18;;;2682873;1245891
ECO09113499;3927;2019-05-31T20:00;28;22;;;2682873;1245891
ECO07091438;3928;2019-05-31T20:00;13;18;;;2684578;1251967
ECO09113499;3927;2019-05-31T20:15;24;3;;;2682873;1245891
ECO09113499;3927;2019-05-31T20:30;10;2;;;2682873;1245891
ECO09113499;3927;2019-05-31T20:45;9;10;;;2682873;1245891
ECO07091438;3928;2019-05-31T21:00;7;14;;;2684578;1251967
ECO09113499;3927;2019-05-31T21:00;13;12;;;2682873;1245891
ECO09113499;3927;2019-05-31T21:15;4;4;;;2682873;1245891
ECO09113499;3927;2019-05-31T21:30;4;15;;;2682873;1245891
ECO09113499;3927;2019-05-31T21:45;1;10;;;2682873;1245891
ECO07091438;3928;2019-05-31T22:00;5;4;;;2684578;1251967
ECO09113499;3927;2019-05-31T22:00;4;8;;;2682873;1245891
ECO09113499;3927;2019-05-31T22:15;13;6;;;2682873;1245891
ECO09113499;3927;2019-05-31T22:30;16;5;;;2682873;1245891
ECO09113499;3927;2019-05-31T22:45;14;9;;;2682873;1245891
ECO09113499;3927;2019-05-31T23:00;6;15;;;2682873;1245891
ECO07091438;3928;2019-05-31T23:00;2;6;;;2684578;1251967
ECO09113499;3927;2019-05-31T23:15;5;3;;;2682873;1245891
ECO09113499;3927;2019-05-31T23:30;10;2;;;2682873;1245891
ECO09113499;3927;2019-05-31T23:45;1;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T00:00;1;2;;;2682873;1245891
ECO07091438;3928;2019-06-01T00:00;0;5;;;2684578;1251967
ECO09113499;3927;2019-06-01T00:15;5;4;;;2682873;1245891
ECO09113499;3927;2019-06-01T00:30;2;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T00:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T01:00;9;5;;;2682873;1245891
ECO07091438;3928;2019-06-01T01:00;2;4;;;2684578;1251967
ECO09113499;3927;2019-06-01T01:15;1;1;;;2682873;1245891
ECO09113499;3927;2019-06-01T01:30;1;2;;;2682873;1245891
ECO09113499;3927;2019-06-01T01:45;5;2;;;2682873;1245891
ECO09113499;3927;2019-06-01T02:00;3;0;;;2682873;1245891
ECO07091438;3928;2019-06-01T02:00;1;0;;;2684578;1251967
ECO09113499;3927;2019-06-01T02:15;3;1;;;2682873;1245891
ECO09113499;3927;2019-06-01T02:30;2;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T02:45;13;1;;;2682873;1245891
ECO09113499;3927;2019-06-01T03:00;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-01T03:00;0;2;;;2684578;1251967
ECO09113499;3927;2019-06-01T03:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T03:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T03:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T04:00;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-01T04:00;0;1;;;2684578;1251967
ECO09113499;3927;2019-06-01T04:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T04:30;0;1;;;2682873;1245891
ECO09113499;3927;2019-06-01T04:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T05:00;2;0;;;2682873;1245891
ECO07091438;3928;2019-06-01T05:00;0;0;;;2684578;1251967
ECO09113499;3927;2019-06-01T05:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T05:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T05:45;0;1;;;2682873;1245891
ECO07091438;3928;2019-06-01T06:00;2;2;;;2684578;1251967
ECO09113499;3927;2019-06-01T06:00;3;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T06:15;0;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T06:30;5;7;;;2682873;1245891
ECO09113499;3927;2019-06-01T06:45;7;7;;;2682873;1245891
ECO07091438;3928;2019-06-01T07:00;7;5;;;2684578;1251967
ECO09113499;3927;2019-06-01T07:00;2;17;;;2682873;1245891
ECO09113499;3927;2019-06-01T07:15;6;4;;;2682873;1245891
ECO09113499;3927;2019-06-01T07:30;2;7;;;2682873;1245891
ECO09113499;3927;2019-06-01T07:45;10;7;;;2682873;1245891
ECO09113499;3927;2019-06-01T08:00;7;10;;;2682873;1245891
ECO07091438;3928;2019-06-01T08:00;16;8;;;2684578;1251967
ECO09113499;3927;2019-06-01T08:15;11;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T08:30;6;0;;;2682873;1245891
ECO09113499;3927;2019-06-01T08:45;9;8;;;2682873;1245891
ECO09113499;3927;2019-06-01T09:00;21;9;;;2682873;1245891
ECO07091438;3928;2019-06-01T09:00;25;16;;;2684578;1251967
ECO09113499;3927;2019-06-01T09:15;19;10;;;2682873;1245891
ECO09113499;3927;2019-06-01T09:30;17;9;;;2682873;1245891
ECO09113499;3927;2019-06-01T09:45;13;2;;;2682873;1245891
ECO09113499;3927;2019-06-01T10:00;34;5;;;2682873;1245891
ECO07091438;3928;2019-06-01T10:00;16;25;;;2684578;1251967
ECO09113499;3927;2019-06-01T10:15;15;11;;;2682873;1245891
ECO09113499;3927;2019-06-01T10:30;23;6;;;2682873;1245891
ECO09113499;3927;2019-06-01T10:45;32;9;;;2682873;1245891
ECO09113499;3927;2019-06-01T11:00;20;4;;;2682873;1245891
ECO07091438;3928;2019-06-01T11:00;21;21;;;2684578;1251967
ECO09113499;3927;2019-06-01T11:15;30;19;;;2682873;1245891
ECO09113499;3927;2019-06-01T11:30;30;22;;;2682873;1245891
ECO09113499;3927;2019-06-01T11:45;22;20;;;2682873;1245891
ECO09113499;3927;2019-06-01T12:00;20;9;;;2682873;1245891
ECO07091438;3928;2019-06-01T12:00;39;26;;;2684578;1251967
ECO09113499;3927;2019-06-01T12:15;32;27;;;2682873;1245891
ECO09113499;3927;2019-06-01T12:30;30;23;;;2682873;1245891
ECO09113499;3927;2019-06-01T12:45;19;16;;;2682873;1245891
ECO09113499;3927;2019-06-01T13:00;28;16;;;2682873;1245891
ECO07091438;3928;2019-06-01T13:00;26;28;;;2684578;1251967
ECO09113499;3927;2019-06-01T13:15;22;24;;;2682873;1245891
ECO09113499;3927;2019-06-01T13:30;19;20;;;2682873;1245891
ECO09113499;3927;2019-06-01T13:45;32;20;;;2682873;1245891
ECO09113499;3927;2019-06-01T14:00;22;31;;;2682873;1245891
ECO07091438;3928;2019-06-01T14:00;17;24;;;2684578;1251967
ECO09113499;3927;2019-06-01T14:15;32;24;;;2682873;1245891
ECO09113499;3927;2019-06-01T14:30;28;37;;;2682873;1245891
ECO09113499;3927;2019-06-01T14:45;33;30;;;2682873;1245891
ECO09113499;3927;2019-06-01T15:00;30;32;;;2682873;1245891
ECO07091438;3928;2019-06-01T15:00;33;32;;;2684578;1251967
ECO09113499;3927;2019-06-01T15:15;29;27;;;2682873;1245891
ECO09113499;3927;2019-06-01T15:30;31;31;;;2682873;1245891
ECO09113499;3927;2019-06-01T15:45;25;58;;;2682873;1245891
ECO07091438;3928;2019-06-01T16:00;20;23;;;2684578;1251967
ECO09113499;3927;2019-06-01T16:00;26;33;;;2682873;1245891
ECO09113499;3927;2019-06-01T16:15;40;29;;;2682873;1245891
ECO09113499;3927;2019-06-01T16:30;45;29;;;2682873;1245891
ECO09113499;3927;2019-06-01T16:45;52;16;;;2682873;1245891
ECO07091438;3928;2019-06-01T17:00;31;27;;;2684578;1251967
ECO09113499;3927;2019-06-01T17:00;31;19;;;2682873;1245891
ECO09113499;3927;2019-06-01T17:15;53;17;;;2682873;1245891
ECO09113499;3927;2019-06-01T17:30;51;26;;;2682873;1245891
ECO09113499;3927;2019-06-01T17:45;41;25;;;2682873;1245891
ECO09113499;3927;2019-06-01T18:00;53;22;;;2682873;1245891
ECO07091438;3928;2019-06-01T18:00;19;20;;;2684578;1251967
ECO09113499;3927;2019-06-01T18:15;82;8;;;2682873;1245891
ECO09113499;3927;2019-06-01T18:30;45;19;;;2682873;1245891
ECO09113499;3927;2019-06-01T18:45;53;17;;;2682873;1245891
ECO07091438;3928;2019-06-01T19:00;16;13;;;2684578;1251967
ECO09113499;3927;2019-06-01T19:00;32;12;;;2682873;1245891
ECO09113499;3927;2019-06-01T19:15;38;13;;;2682873;1245891
ECO09113499;3927;2019-06-01T19:30;49;11;;;2682873;1245891
ECO09113499;3927;2019-06-01T19:45;19;15;;;2682873;1245891
ECO07091438;3928;2019-06-01T20:00;14;9;;;2684578;1251967
ECO09113499;3927;2019-06-01T20:00;37;7;;;2682873;1245891
ECO09113499;3927;2019-06-01T20:15;22;14;;;2682873;1245891
ECO09113499;3927;2019-06-01T20:30;42;12;;;2682873;1245891
ECO09113499;3927;2019-06-01T20:45;17;9;;;2682873;1245891
ECO07091438;3928;2019-06-01T21:00;15;13;;;2684578;1251967
ECO09113499;3927;2019-06-01T21:00;19;6;;;2682873;1245891
ECO09113499;3927;2019-06-01T21:15;18;7;;;2682873;1245891
ECO09113499;3927;2019-06-01T21:30;11;10;;;2682873;1245891
ECO09113499;3927;2019-06-01T21:45;7;6;;;2682873;1245891
ECO09113499;3927;2019-06-01T22:00;21;3;;;2682873;1245891
ECO07091438;3928;2019-06-01T22:00;6;8;;;2684578;1251967
ECO09113499;3927;2019-06-01T22:15;29;5;;;2682873;1245891
ECO09113499;3927;2019-06-01T22:30;9;1;;;2682873;1245891
ECO09113499;3927;2019-06-01T22:45;9;3;;;2682873;1245891
ECO09113499;3927;2019-06-01T23:00;15;3;;;2682873;1245891
ECO07091438;3928;2019-06-01T23:00;2;7;;;2684578;1251967
ECO09113499;3927;2019-06-01T23:15;11;8;;;2682873;1245891
ECO09113499;3927;2019-06-01T23:30;8;5;;;2682873;1245891
ECO09113499;3927;2019-06-01T23:45;12;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T00:00;1;8;;;2682873;1245891
ECO07091438;3928;2019-06-02T00:00;2;3;;;2684578;1251967
ECO09113499;3927;2019-06-02T00:15;7;7;;;2682873;1245891
ECO09113499;3927;2019-06-02T00:30;5;5;;;2682873;1245891
ECO09113499;3927;2019-06-02T00:45;3;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T01:00;7;0;;;2682873;1245891
ECO07091438;3928;2019-06-02T01:00;0;2;;;2684578;1251967
ECO09113499;3927;2019-06-02T01:15;1;2;;;2682873;1245891
ECO09113499;3927;2019-06-02T01:30;1;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T01:45;0;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T02:00;2;1;;;2682873;1245891
ECO07091438;3928;2019-06-02T02:00;0;0;;;2684578;1251967
ECO09113499;3927;2019-06-02T02:15;6;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T02:30;2;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T02:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T03:00;0;2;;;2682873;1245891
ECO07091438;3928;2019-06-02T03:00;0;0;;;2684578;1251967
ECO09113499;3927;2019-06-02T03:15;2;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T03:30;0;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T03:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T04:00;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-02T04:00;0;0;;;2684578;1251967
ECO09113499;3927;2019-06-02T04:15;0;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T04:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T04:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-02T05:00;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-02T05:00;2;0;;;2684578;1251967
ECO09113499;3927;2019-06-02T05:15;1;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T05:30;2;2;;;2682873;1245891
ECO09113499;3927;2019-06-02T05:45;2;2;;;2682873;1245891
ECO09113499;3927;2019-06-02T06:00;5;3;;;2682873;1245891
ECO07091438;3928;2019-06-02T06:00;2;0;;;2684578;1251967
ECO09113499;3927;2019-06-02T06:15;4;4;;;2682873;1245891
ECO09113499;3927;2019-06-02T06:30;3;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T06:45;6;6;;;2682873;1245891
ECO09113499;3927;2019-06-02T07:00;5;1;;;2682873;1245891
ECO07091438;3928;2019-06-02T07:00;1;2;;;2684578;1251967
ECO09113499;3927;2019-06-02T07:15;4;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T07:30;6;2;;;2682873;1245891
ECO09113499;3927;2019-06-02T07:45;3;9;;;2682873;1245891
ECO09113499;3927;2019-06-02T08:00;8;0;;;2682873;1245891
ECO07091438;3928;2019-06-02T08:00;5;9;;;2684578;1251967
ECO09113499;3927;2019-06-02T08:15;10;5;;;2682873;1245891
ECO09113499;3927;2019-06-02T08:30;17;7;;;2682873;1245891
ECO09113499;3927;2019-06-02T08:45;12;6;;;2682873;1245891
ECO09113499;3927;2019-06-02T09:00;19;8;;;2682873;1245891
ECO07091438;3928;2019-06-02T09:00;9;7;;;2684578;1251967
ECO09113499;3927;2019-06-02T09:15;22;11;;;2682873;1245891
ECO09113499;3927;2019-06-02T09:30;30;17;;;2682873;1245891
ECO09113499;3927;2019-06-02T09:45;21;8;;;2682873;1245891
ECO07091438;3928;2019-06-02T10:00;10;25;;;2684578;1251967
ECO09113499;3927;2019-06-02T10:00;38;8;;;2682873;1245891
ECO09113499;3927;2019-06-02T10:15;24;19;;;2682873;1245891
ECO09113499;3927;2019-06-02T10:30;36;12;;;2682873;1245891
ECO09113499;3927;2019-06-02T10:45;29;34;;;2682873;1245891
ECO07091438;3928;2019-06-02T11:00;15;23;;;2684578;1251967
ECO09113499;3927;2019-06-02T11:00;14;21;;;2682873;1245891
ECO09113499;3927;2019-06-02T11:15;30;16;;;2682873;1245891
ECO09113499;3927;2019-06-02T11:30;34;26;;;2682873;1245891
ECO09113499;3927;2019-06-02T11:45;19;37;;;2682873;1245891
ECO09113499;3927;2019-06-02T12:00;26;38;;;2682873;1245891
ECO07091438;3928;2019-06-02T12:00;16;17;;;2684578;1251967
ECO09113499;3927;2019-06-02T12:15;36;45;;;2682873;1245891
ECO09113499;3927;2019-06-02T12:30;31;44;;;2682873;1245891
ECO09113499;3927;2019-06-02T12:45;27;38;;;2682873;1245891
ECO07091438;3928;2019-06-02T13:00;31;27;;;2684578;1251967
ECO09113499;3927;2019-06-02T13:00;26;51;;;2682873;1245891
ECO09113499;3927;2019-06-02T13:15;35;53;;;2682873;1245891
ECO09113499;3927;2019-06-02T13:30;33;63;;;2682873;1245891
ECO09113499;3927;2019-06-02T13:45;31;56;;;2682873;1245891
ECO09113499;3927;2019-06-02T14:00;33;57;;;2682873;1245891
ECO07091438;3928;2019-06-02T14:00;21;26;;;2684578;1251967
ECO09113499;3927;2019-06-02T14:15;38;56;;;2682873;1245891
ECO09113499;3927;2019-06-02T14:30;51;49;;;2682873;1245891
ECO09113499;3927;2019-06-02T14:45;35;67;;;2682873;1245891
ECO09113499;3927;2019-06-02T15:00;38;57;;;2682873;1245891
ECO07091438;3928;2019-06-02T15:00;28;20;;;2684578;1251967
ECO09113499;3927;2019-06-02T15:15;43;35;;;2682873;1245891
ECO09113499;3927;2019-06-02T15:30;42;51;;;2682873;1245891
ECO09113499;3927;2019-06-02T15:45;47;37;;;2682873;1245891
ECO07091438;3928;2019-06-02T16:00;30;34;;;2684578;1251967
ECO09113499;3927;2019-06-02T16:00;84;39;;;2682873;1245891
ECO09113499;3927;2019-06-02T16:15;75;32;;;2682873;1245891
ECO09113499;3927;2019-06-02T16:30;68;44;;;2682873;1245891
ECO09113499;3927;2019-06-02T16:45;85;29;;;2682873;1245891
ECO09113499;3927;2019-06-02T17:00;91;16;;;2682873;1245891
ECO07091438;3928;2019-06-02T17:00;18;36;;;2684578;1251967
ECO09113499;3927;2019-06-02T17:15;76;34;;;2682873;1245891
ECO09113499;3927;2019-06-02T17:30;89;32;;;2682873;1245891
ECO09113499;3927;2019-06-02T17:45;84;28;;;2682873;1245891
ECO09113499;3927;2019-06-02T18:00;102;24;;;2682873;1245891
ECO07091438;3928;2019-06-02T18:00;17;22;;;2684578;1251967
ECO09113499;3927;2019-06-02T18:15;86;23;;;2682873;1245891
ECO09113499;3927;2019-06-02T18:30;81;19;;;2682873;1245891
ECO09113499;3927;2019-06-02T18:45;75;15;;;2682873;1245891
ECO07091438;3928;2019-06-02T19:00;19;15;;;2684578;1251967
ECO09113499;3927;2019-06-02T19:00;100;20;;;2682873;1245891
ECO09113499;3927;2019-06-02T19:15;64;10;;;2682873;1245891
ECO09113499;3927;2019-06-02T19:30;54;9;;;2682873;1245891
ECO09113499;3927;2019-06-02T19:45;54;7;;;2682873;1245891
ECO07091438;3928;2019-06-02T20:00;11;12;;;2684578;1251967
ECO09113499;3927;2019-06-02T20:00;36;11;;;2682873;1245891
ECO09113499;3927;2019-06-02T20:15;31;5;;;2682873;1245891
ECO09113499;3927;2019-06-02T20:30;44;9;;;2682873;1245891
ECO09113499;3927;2019-06-02T20:45;33;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T21:00;33;8;;;2682873;1245891
ECO07091438;3928;2019-06-02T21:00;17;21;;;2684578;1251967
ECO09113499;3927;2019-06-02T21:15;28;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T21:30;24;8;;;2682873;1245891
ECO09113499;3927;2019-06-02T21:45;8;6;;;2682873;1245891
ECO09113499;3927;2019-06-02T22:00;13;2;;;2682873;1245891
ECO07091438;3928;2019-06-02T22:00;4;7;;;2684578;1251967
ECO09113499;3927;2019-06-02T22:15;8;2;;;2682873;1245891
ECO09113499;3927;2019-06-02T22:30;4;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T22:45;7;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T23:00;3;3;;;2682873;1245891
ECO07091438;3928;2019-06-02T23:00;1;3;;;2684578;1251967
ECO09113499;3927;2019-06-02T23:15;9;3;;;2682873;1245891
ECO09113499;3927;2019-06-02T23:30;3;1;;;2682873;1245891
ECO09113499;3927;2019-06-02T23:45;2;3;;;2682873;1245891
ECO09113499;3927;2019-06-03T00:00;0;4;;;2682873;1245891
ECO07091438;3928;2019-06-03T00:00;1;3;;;2684578;1251967
ECO09113499;3927;2019-06-03T00:15;0;3;;;2682873;1245891
ECO09113499;3927;2019-06-03T00:30;1;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T00:45;2;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T01:00;1;0;;;2682873;1245891
ECO07091438;3928;2019-06-03T01:00;0;2;;;2684578;1251967
ECO09113499;3927;2019-06-03T01:15;2;1;;;2682873;1245891
ECO09113499;3927;2019-06-03T01:30;1;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T01:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T02:00;1;0;;;2682873;1245891
ECO07091438;3928;2019-06-03T02:00;0;0;;;2684578;1251967
ECO09113499;3927;2019-06-03T02:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T02:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T02:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T03:00;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-03T03:00;0;1;;;2684578;1251967
ECO09113499;3927;2019-06-03T03:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T03:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T03:45;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-03T04:00;0;1;;;2684578;1251967
ECO09113499;3927;2019-06-03T04:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T04:15;0;1;;;2682873;1245891
ECO09113499;3927;2019-06-03T04:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T04:45;0;0;;;2682873;1245891
ECO07091438;3928;2019-06-03T05:00;4;3;;;2684578;1251967
ECO09113499;3927;2019-06-03T05:00;1;2;;;2682873;1245891
ECO09113499;3927;2019-06-03T05:15;1;1;;;2682873;1245891
ECO09113499;3927;2019-06-03T05:30;9;9;;;2682873;1245891
ECO09113499;3927;2019-06-03T05:45;7;14;;;2682873;1245891
ECO07091438;3928;2019-06-03T06:00;31;25;;;2684578;1251967
ECO09113499;3927;2019-06-03T06:00;15;7;;;2682873;1245891
ECO09113499;3927;2019-06-03T06:15;21;8;;;2682873;1245891
ECO09113499;3927;2019-06-03T06:30;19;3;;;2682873;1245891
ECO09113499;3927;2019-06-03T06:45;55;12;;;2682873;1245891
ECO09113499;3927;2019-06-03T07:00;48;4;;;2682873;1245891
ECO07091438;3928;2019-06-03T07:00;68;53;;;2684578;1251967
ECO09113499;3927;2019-06-03T07:15;43;9;;;2682873;1245891
ECO09113499;3927;2019-06-03T07:30;78;14;;;2682873;1245891
ECO09113499;3927;2019-06-03T07:45;84;12;;;2682873;1245891
ECO09113499;3927;2019-06-03T08:00;92;6;;;2682873;1245891
ECO07091438;3928;2019-06-03T08:00;75;41;;;2684578;1251967
ECO09113499;3927;2019-06-03T08:15;88;6;;;2682873;1245891
ECO09113499;3927;2019-06-03T08:30;53;10;;;2682873;1245891
ECO09113499;3927;2019-06-03T08:45;60;2;;;2682873;1245891
ECO09113499;3927;2019-06-03T09:00;25;8;;;2682873;1245891
ECO07091438;3928;2019-06-03T09:00;39;11;;;2684578;1251967
ECO09113499;3927;2019-06-03T09:15;23;6;;;2682873;1245891
ECO09113499;3927;2019-06-03T09:30;21;5;;;2682873;1245891
ECO09113499;3927;2019-06-03T09:45;14;8;;;2682873;1245891
ECO07091438;3928;2019-06-03T10:00;14;11;;;2684578;1251967
ECO09113499;3927;2019-06-03T10:00;17;4;;;2682873;1245891
ECO09113499;3927;2019-06-03T10:15;15;7;;;2682873;1245891
ECO09113499;3927;2019-06-03T10:30;9;6;;;2682873;1245891
ECO09113499;3927;2019-06-03T10:45;9;11;;;2682873;1245891
ECO07091438;3928;2019-06-03T11:00;8;10;;;2684578;1251967
ECO09113499;3927;2019-06-03T11:00;12;7;;;2682873;1245891
ECO09113499;3927;2019-06-03T11:15;8;11;;;2682873;1245891
ECO09113499;3927;2019-06-03T11:30;11;6;;;2682873;1245891
ECO09113499;3927;2019-06-03T11:45;15;14;;;2682873;1245891
ECO09113499;3927;2019-06-03T12:00;11;17;;;2682873;1245891
ECO07091438;3928;2019-06-03T12:00;18;12;;;2684578;1251967
ECO09113499;3927;2019-06-03T12:15;13;18;;;2682873;1245891
ECO09113499;3927;2019-06-03T12:30;16;7;;;2682873;1245891
ECO09113499;3927;2019-06-03T12:45;19;9;;;2682873;1245891
ECO09113499;3927;2019-06-03T13:00;10;16;;;2682873;1245891
ECO07091438;3928;2019-06-03T13:00;12;13;;;2684578;1251967
ECO09113499;3927;2019-06-03T13:15;23;12;;;2682873;1245891
ECO09113499;3927;2019-06-03T13:30;22;14;;;2682873;1245891
ECO09113499;3927;2019-06-03T13:45;9;10;;;2682873;1245891
ECO07091438;3928;2019-06-03T14:00;19;9;;;2684578;1251967
ECO09113499;3927;2019-06-03T14:00;16;10;;;2682873;1245891
ECO09113499;3927;2019-06-03T14:15;16;10;;;2682873;1245891
ECO09113499;3927;2019-06-03T14:30;8;12;;;2682873;1245891
ECO09113499;3927;2019-06-03T14:45;24;10;;;2682873;1245891
ECO07091438;3928;2019-06-03T15:00;17;35;;;2684578;1251967
ECO09113499;3927;2019-06-03T15:00;19;14;;;2682873;1245891
ECO09113499;3927;2019-06-03T15:15;29;15;;;2682873;1245891
ECO09113499;3927;2019-06-03T15:30;17;20;;;2682873;1245891
ECO09113499;3927;2019-06-03T15:45;21;12;;;2682873;1245891
ECO07091438;3928;2019-06-03T16:00;28;37;;;2684578;1251967
ECO09113499;3927;2019-06-03T16:00;24;19;;;2682873;1245891
ECO09113499;3927;2019-06-03T16:15;18;21;;;2682873;1245891
ECO09113499;3927;2019-06-03T16:30;35;20;;;2682873;1245891
ECO09113499;3927;2019-06-03T16:45;20;14;;;2682873;1245891
ECO07091438;3928;2019-06-03T17:00;54;73;;;2684578;1251967
ECO09113499;3927;2019-06-03T17:00;21;21;;;2682873;1245891
ECO09113499;3927;2019-06-03T17:15;22;33;;;2682873;1245891
ECO09113499;3927;2019-06-03T17:30;29;44;;;2682873;1245891
ECO09113499;3927;2019-06-03T17:45;17;46;;;2682873;1245891
ECO07091438;3928;2019-06-03T18:00;61;92;;;2684578;1251967
ECO09113499;3927;2019-06-03T18:00;13;42;;;2682873;1245891
ECO09113499;3927;2019-06-03T18:15;21;47;;;2682873;1245891
ECO09113499;3927;2019-06-03T18:30;20;42;;;2682873;1245891
ECO09113499;3927;2019-06-03T18:45;11;26;;;2682873;1245891
ECO07091438;3928;2019-06-03T19:00;42;34;;;2684578;1251967
ECO09113499;3927;2019-06-03T19:00;16;23;;;2682873;1245891
ECO09113499;3927;2019-06-03T19:15;32;30;;;2682873;1245891
ECO09113499;3927;2019-06-03T19:30;20;16;;;2682873;1245891
ECO09113499;3927;2019-06-03T19:45;19;11;;;2682873;1245891
ECO07091438;3928;2019-06-03T20:00;21;32;;;2684578;1251967
ECO09113499;3927;2019-06-03T20:00;14;9;;;2682873;1245891
ECO09113499;3927;2019-06-03T20:15;19;11;;;2682873;1245891
ECO09113499;3927;2019-06-03T20:30;23;5;;;2682873;1245891
ECO09113499;3927;2019-06-03T20:45;15;10;;;2682873;1245891
ECO09113499;3927;2019-06-03T21:00;7;6;;;2682873;1245891
ECO07091438;3928;2019-06-03T21:00;13;10;;;2684578;1251967
ECO09113499;3927;2019-06-03T21:15;15;5;;;2682873;1245891
ECO09113499;3927;2019-06-03T21:30;9;1;;;2682873;1245891
ECO09113499;3927;2019-06-03T21:45;2;3;;;2682873;1245891
ECO07091438;3928;2019-06-03T22:00;9;15;;;2684578;1251967
ECO09113499;3927;2019-06-03T22:00;8;12;;;2682873;1245891
ECO09113499;3927;2019-06-03T22:15;4;8;;;2682873;1245891
ECO09113499;3927;2019-06-03T22:30;4;2;;;2682873;1245891
ECO09113499;3927;2019-06-03T22:45;6;5;;;2682873;1245891
ECO07091438;3928;2019-06-03T23:00;1;2;;;2684578;1251967
ECO09113499;3927;2019-06-03T23:00;1;3;;;2682873;1245891
ECO09113499;3927;2019-06-03T23:15;3;6;;;2682873;1245891
ECO09113499;3927;2019-06-03T23:30;4;0;;;2682873;1245891
ECO09113499;3927;2019-06-03T23:45;2;0;;;2682873;1245891
ECO07091438;3928;2019-06-04T00:00;0;2;;;2684578;1251967
ECO09113499;3927;2019-06-04T00:00;1;2;;;2682873;1245891
